"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_xgb","tau_interlogit","tau_hcf"
7568,1,5,2.25966785184723,0.508137195159673,1,2,2.94141535271261,0,0,3,1,1,0.168139547109604,0.308298638756956,0.152345896715669
7576,1,2,2.01387248436972,0.940817643960125,1,3,3.48723440835438,1,1,2,1,1,0.00339519151020795,0.00078222638684522,0.0111688234091257
7579,1,4,1.87857339056112,0.912877029482008,2,4,4.64723347480987,0,1,3,1,1,-0.000315510318614542,0.000785599884426169,0.014748023903952
7582,2,2,3.1041284867406,0.898756044582288,3,1,3.6532563302116,0,0,3,1,1,0.000200653455976862,0.000250939874636757,0.000848099878038515
7589,1,3,1.08302885417951,0.977151498529238,2,4,4.0964628903911,0,0,3,0,1,0.0207647343631834,0.00595335106467576,0.078076668978035
7592,1,3,3.23756134111277,0.85442976178235,3,6,3.32169040754352,0,0,3,1,1,0.000878299993928522,0.00269380389718465,-0.00184016291430224
7593,2,3,1.25250469624779,0.737736817064929,1,6,4.41898197919022,0,0,4,0,1,0.0788248683093116,0.0454773956521106,0.101330759108024
7595,1,5,3.50041564372243,0.796965149856625,1,4,4.08531914247419,0,1,3,1,1,0.000449881608801661,7.65440931318473e-05,0.00152118759973741
7601,2,4,2.03174704919266,0.334384907604989,2,6,2.58282290567554,0,0,4,1,1,0.572131454944611,0.589796715424421,0.353875981637543
7602,2,6,2.21193918379251,0.487921167977338,1,1,4.31367358823798,0,0,5,0,0,0.135222578421235,0.0632828794705634,0.162193169425264
7606,2,2,1.2848000135945,0.295523704365867,2,7,2.38732430831777,0,0,2,1,0,0.40535432100296,0.271242015685864,0.358935017316084
7607,1,1,2.77091228979001,0.455143717189672,1,4,3.46342151041969,0,0,1,1,1,0.00214683538069949,0.00612594905860719,0.0922519440138709
7609,2,2,2.54592262122445,0.220300712105636,1,5,3.98009544081226,0,1,4,0,1,0.205394715070724,0.137732038730623,0.293122089868434
7610,1,3,2.31635650381953,0.903125675266418,3,2,3.2488307813329,0,1,3,1,1,0.000868967385031283,0.00156605101034701,0.00575174972187572
7612,1,2,4.50683591476871,0.930721751103019,1,7,3.35337871042774,1,0,4,0,1,6.63388873363147e-05,1.63421883383474e-05,-9.80386106334922e-05
7615,1,2,2.5923655263245,0.840653456630103,1,2,4.05322750545113,0,1,3,1,1,0.00092284771380946,0.000465878208819603,0.00218525815664808
7619,3,2,3.83329206410652,0.525420031020906,2,4,4.15650064425229,0,1,3,1,1,0.00164093472994864,0.00106898165077529,0.0431727857174464
7620,1,1,2.19717955514029,0.870899931690764,1,7,3.84462024646963,1,0,1,1,1,0.000433774050179636,0.000923949056276352,0.0090488488142554
7622,2,3,3.00351276917769,0.709090847971423,3,7,4.66313814651803,0,1,3,0,1,0.00428763893432915,0.00516543290201832,0.00894908565140028
7627,1,3,2.31757290086565,0.641957365845517,2,7,4.30408825398176,1,1,3,0,0,0.059577913954854,0.0793752796100409,0.0320199289945234
7632,1,3,3.004675091645,0.718904471284441,1,5,4.41505726512301,1,0,2,1,1,0.0237424364313483,0.0176626660724778,0.0120218362910281
7635,1,2,2.22491742027518,0.65809515351648,2,3,4.51725068081596,0,0,3,0,1,0.0522605273872614,0.0256992771433292,0.0514156389246122
7637,1,1,1.24233456329995,0.701015518745678,3,5,3.88068456064409,0,1,1,1,1,0.0131837865046691,0.00826574105806643,0.136861808761976
7639,1,2,1.91151039241418,0.686837622785267,3,1,3.12255083864064,0,0,4,0,1,0.0161346505628899,0.00563675404441599,0.067780206754305
7641,1,3,2.56441009981307,0.890974546688034,1,1,4.81183668320093,1,0,3,1,1,0.000623336709395517,0.0016836063412089,0.00390066584707677
7642,2,4,1.92508562479612,0.776327350793878,2,4,4.33304794911191,0,0,3,1,1,0.0246205974835902,0.0149690597754382,0.0210760553134424
7643,1,3,2.71992212315829,0.204779870870824,1,7,2.9883936127249,0,0,4,1,1,0.585897400975227,0.522147104235584,0.396288411459967
7646,2,1,1.77267603663181,0.557871505510158,1,6,4.66585012568193,1,1,1,0,1,0.0134844491258264,0.0160027129185563,0.128919625703972
7651,3,3,2.25568137131479,0.411100530674621,1,3,4.72413430866275,1,1,3,1,1,0.345637317746878,0.34478060632619,0.145327996786332
7653,2,2,1.97435643128127,0.457568943860797,1,3,3.71883004312404,1,0,3,1,1,0.340027168393135,0.378439326821389,0.199228681983307
7656,1,4,2.30269726785145,0.763991087249377,3,2,4.06490647432489,1,0,4,0,1,0.0142337668803521,0.0146561506864918,0.00970439026133237
7657,2,2,2.06454070629451,0.488335512822414,1,3,4.98210821434237,0,0,2,1,1,0.163400113582611,0.117807176251897,0.121491349981988
7658,1,3,2.51334992486836,0.78881722045937,2,1,3.9720203279352,0,0,4,1,1,0.00348879121884238,0.00202496295130727,0.0014060952572124
7659,2,2,2.82402626831437,0.752478953006672,1,6,2.16569810784805,1,1,3,0,1,0.00519060914666625,0.00394449296761668,0.0140484042539071
7661,2,2,2.76847118943106,0.59629434412118,1,1,2.84134595109132,1,1,3,0,1,0.00892828917130828,0.00838783423828715,0.0341528460401039
7664,2,2,3.04756029075858,0.724550236462548,1,1,3.63117194273224,0,0,3,0,1,0.00233507226221263,0.00173110973154966,0.00958281610050667
7668,1,2,2.06317195775838,0.290850135912265,1,4,4.33044955303596,0,1,3,1,1,0.186021119356155,0.103161770454762,0.164259306095594
7671,2,1,3.8259327478887,0.649105577524727,1,3,3.54336343442173,0,0,1,1,1,0.000311563431750983,0.000453356605901623,0.0196290487886603
7676,1,2,0.544442299443591,0.554969605219563,2,4,4.67701645176462,0,0,4,1,1,0.0863175019621849,0.0992126364620861,0.251632513120533
7677,2,2,1.47624970336571,0.577131115646644,2,5,4.38157680133511,0,1,2,1,1,0.20952058210969,0.105907488073915,0.161796451821365
7678,1,3,3.19971446675171,0.644053652508921,1,5,4.1523954248357,0,0,2,1,1,0.0291070328094065,0.0219211999113474,0.0273291554315257
7681,1,3,1.64876480058288,0.800733956495039,1,2,2.72523942164982,1,0,3,1,1,0.206238612998277,0.127858801425273,0.0746590309038254
7683,2,5,2.80129262863652,0.478346752344229,2,1,3.23976729506524,1,0,3,1,1,0.211783797480166,0.233020336304222,0.107758534059577
7684,1,3,1.65813632731284,0.681826891093522,2,7,4.47195678228021,0,0,3,0,1,0.298421587795019,0.222694302025124,0.0848332129191009
7686,2,2,1.88705187492112,0.634261940155206,2,4,4.10306893518756,0,0,3,0,1,0.0197748709470034,0.0249996075679992,0.0641461848258203
7687,1,3,3.08209352979235,0.896890954483077,2,2,4.33413751697868,0,0,4,1,1,0.000473084190161899,0.00057907118752254,0.0024046397036793
7691,1,3,3.41803206067798,0.685807297840945,2,5,3.92995826911285,0,1,3,0,1,0.0187219576473581,0.00481512283721963,0.0161262138409953
7695,2,1,2.25219708946618,0.657060409842656,1,6,4.82497407270673,0,0,1,0,1,0.0029173132206779,0.00407917624777299,0.0388915375484114
7696,1,4,2.96075467059055,0.809369921618128,2,7,3.12184949821233,0,0,3,0,1,0.016796523501398,0.0128185952216471,0.00640258278610372
7702,2,2,2.86990803758794,0.753698778116601,1,2,3.66964207703265,0,0,3,0,1,0.00651563054998405,0.00504221869462218,0.00527340526244636
7703,2,5,3.67037539316839,0.352706797630054,2,2,3.55699772805803,0,0,3,1,1,0.329195275902748,0.23912290835157,0.217256022411916
7708,2,2,1.47739072141902,0.990275474371438,1,5,3.5578239350654,0,0,3,0,1,0.00988218223210424,0.00347032697541771,0.0556747733386994
7714,1,3,3.79388364745807,0.990137687024987,2,4,4.32854421360815,0,0,2,0,1,0.000230109697440639,4.60233866509396e-05,0.00108859515209937
7721,1,3,1.1950377799434,0.290944563292758,2,7,4.67792428974053,0,0,3,1,0,0.314490973949432,0.188623808496447,0.293438382487449
7725,2,3,3.04252050711462,0.776463570962766,2,5,4.22388403874808,0,1,3,0,1,0.00778640218777582,0.00344423627915402,0.00418549077550731
7731,1,4,1.54313455811557,0.779532570877554,1,5,3.56316997027302,1,1,4,1,1,0.0156331860343926,0.0141196279231256,0.0639018279465788
7735,2,1,3.14850081798006,0.139821885582923,1,6,4.32416280871041,0,1,1,1,1,0.432104706764221,0.118971126301567,0.316301076761002
7737,2,2,2.08895240840678,0.626730278345576,1,4,3.17827179846328,1,1,3,0,1,0.0159659306518734,0.00979693668672532,0.0596597205265677
7738,1,4,2.17538777069399,0.512653838838491,1,3,4.67103745666382,0,0,3,0,1,0.125588968396187,0.201827908695431,0.142412130518849
7745,1,2,2.08992108421079,0.81601385693879,1,1,4.33107126072626,0,1,4,0,1,0.000302611224469729,0.000138612383886794,0.0113311383426127
7747,1,4,3.10987965778687,0.461317020406972,2,1,3.87769389505648,0,0,3,0,1,0.138410428538918,0.111366109527835,0.115837797469458
7749,1,3,3.38000486906787,0.377171458218182,2,4,4.00336765553369,0,0,2,0,1,0.132008017040789,0.0974585994259665,0.202065878347408
7752,1,1,2.49475414597716,0.913129447605877,1,3,3.37208412595883,1,1,1,1,1,3.25593427987769e-05,0.000109350713911494,-0.0035149644017656
7753,2,3,2.77307538587515,0.891126581530095,1,1,4.2854385695244,0,1,2,0,1,0.00010317521810066,0.000331517849603835,0.000530450202920394
7760,1,4,2.6402689034806,0.611941080392469,2,4,4.32341560896958,1,0,3,0,1,0.0387812042608857,0.0378956661647504,0.0453738467778488
7765,2,2,2.08346405477007,0.904964897729423,1,4,4.20763474126752,0,1,2,0,1,0.000102055157185532,0.000154291239813253,0.00889037367009447
7766,2,2,2.65658938443463,0.946778816218199,1,1,3.33440266136141,0,0,3,0,1,0.0002840195375029,0.000298307359889671,-0.000566400417152934
7768,1,2,4.18695333837661,0.818485642664901,3,3,4.6085836357478,0,0,2,1,1,-7.99654808361083e-05,4.33236129852022e-05,0.00161514174780677
7778,1,3,2.70770489611492,0.805474728865535,2,6,4.71303434425405,1,0,3,0,1,0.00748442192707444,0.0124567574258115,0.00492296954648975
7780,2,1,2.52116587189871,0.727142388115973,1,3,4.98413853117448,0,0,1,1,1,0.00132115746964701,0.00103663088348915,0.00522938275697416
7782,1,5,1.26619122189367,0.520550178541706,2,1,4.84802543595442,0,0,4,1,1,0.0835552886128426,0.161549431523448,0.242466946436513
7783,1,3,2.9247289566672,0.929592264235986,1,3,3.09665406895499,0,0,3,0,1,0.00160533213056624,0.00150925839307336,0.00675223291759783
7788,1,2,2.66420537299937,0.686207412385811,2,6,4.91312711711913,0,0,3,0,1,0.00371722879935987,0.010356237840442,0.0202045997792451
7790,3,1,1.63436193119793,0.247604167162701,1,5,4.28431441901344,0,0,1,1,0,0.545024946331978,0.599346401597874,0.325425472873382
7793,2,4,2.97986424548928,0.537757134824619,2,1,4.16533397062222,1,0,3,1,1,0.114062511827797,0.092793775780462,0.0983217349880443
7794,1,3,3.98136220127414,0.67299927845461,1,3,4.57696703104289,1,0,3,0,1,0.00332034728489816,0.00445105110602451,0.0347349154178899
7811,2,4,2.41571114532262,0.409792263915451,1,7,3.56066079280458,0,0,2,1,0,0.470230847597122,0.533934200446385,0.254703658779391
7812,1,3,2.11868960795201,0.806602355787199,1,7,3.69140871441605,1,1,2,1,1,0.0217580795288086,0.0152128886103363,0.0150019835734699
7813,2,2,3.44687173358032,0.947309711664914,2,3,3.59062081465236,0,0,3,0,1,0.000564672031032387,0.000201108685729756,-0.000650263770234139
7818,2,2,1.55345014987853,0.75228399283889,1,4,4.63418946512948,0,1,2,0,1,0.00343371531926095,0.00186221373199091,0.0447754216996343
7826,1,2,3.52309017511621,0.778613856885495,3,3,3.76421607199929,0,1,2,1,1,0.000826797680929303,-0.000483940583462017,0.00205361759117766
7827,1,2,1.95071597411751,0.798739106087747,3,2,4.78589147138273,0,1,3,0,1,0.00436802569311112,0.000230383417110458,0.0192185293535947
7830,1,4,0.789736391820217,0.871530475257015,3,1,2.35216380255322,0,0,4,0,1,0.00349588971585035,0.0214113521332011,0.0984149155582563
7833,1,5,1.64501175037822,0.503450574279008,1,7,4.70687482919681,1,1,3,1,1,0.210703082382679,0.337406554379623,0.214398816863662
7834,3,3,3.05278175898376,0.688839070224502,1,1,3.87366007609553,0,0,3,1,1,0.0222341679909732,0.00721856270055976,0.0236419616929741
7839,1,2,4.47203612814111,0.50634716753196,2,7,4.83407963560594,0,0,3,1,1,-0.00516878487542272,0.00485882316797737,0.0604311414286445
7844,1,2,2.2986917828771,0.454291094541566,1,6,3.93477852093501,0,1,3,1,1,0.0537255574017763,0.0760456251331755,0.0913267776761158
7849,1,3,4.08473756065337,0.493975528659873,2,1,2.28615335858441,0,0,2,0,1,0.00344142224639654,0.0272560112592475,0.0783120754163634
7854,1,5,3.89294063568875,0.732466230973978,2,7,3.96599610709533,0,1,3,1,1,0.000305186200421304,0.000873678542413159,0.00803483904093313
7855,1,2,2.11472293928212,0.367471171414213,1,5,2.53997519028384,0,0,2,1,1,0.530722126364708,0.513016269357257,0.296684593247468
7857,1,3,3.94539643594134,0.727017466151368,1,4,2.56062550003217,1,1,2,1,1,0.000220452599023702,0.000477402187785692,0.0252698825742486
7860,2,3,2.06957130507049,0.742743255135491,1,7,4.25132808061058,1,0,2,1,1,0.0927998956176452,0.0792574707707617,0.0227707393684009
7864,1,3,1.67843745195555,0.437659537273891,1,3,3.89086874265526,0,0,3,1,1,0.455195397138596,0.353681547967141,0.280839973021148
7866,2,2,2.03951228652378,0.778630883460201,2,4,2.97070147625082,0,0,2,1,1,0.0107345880824141,0.00560566031978793,0.0223792527339233
7867,3,3,2.37652598537618,0.159475287879184,2,5,3.96282235030427,1,1,2,1,0,0.749688804149628,0.545250768454694,0.292397849110429
7872,1,2,3.69277890025646,0.587491700617477,3,4,4.40175350102764,0,1,2,0,1,0.00174211215926334,3.50003504852037e-05,0.0377519854385377
7873,2,3,3.17329902209511,0.84994706349515,1,1,4.72221209090667,0,0,2,0,1,0.000223667237150948,0.000737306607638821,0.0024406193811206
7876,2,2,2.29131562780833,0.50145889264899,1,3,2.66814431336303,0,0,2,0,1,0.0677013844251633,0.157719554679559,0.116238616563701
7877,1,3,3.27914075170349,0.507719316645234,2,4,3.15819190450026,1,0,3,1,1,0.0735088377259672,0.0583619268822448,0.0986783916026029
7880,2,2,1.82845728917451,0.76308418780192,1,6,3.45931061329415,1,1,2,0,1,0.0103132385120261,0.0117669721981931,0.0243462256047455
7882,1,1,2.33278798614858,0.702811912604009,1,6,3.50869005332854,0,1,1,0,1,0.000697511499311076,0.00110021984799613,0.0127791781643501
7883,3,3,4.70437229334072,0.208623928502434,1,3,4.13461048807307,0,0,2,1,1,0.385437108576298,0.166894671235898,0.254085547353986
7885,2,3,1.96990989700011,0.45293368213888,2,2,4.89523325674291,1,1,3,0,1,0.3248370885849,0.396955959671895,0.156387414150964
7887,2,2,1.97395583799539,0.737412963443503,1,2,3.76367185616409,0,0,3,1,1,0.0279485597275198,0.0264955492142481,0.0212483566926838
7889,2,4,1.35268616903752,0.626146307077944,1,6,3.62064693935337,1,0,3,0,0,0.559392554685473,0.51226576517146,0.25416676298322
7890,1,3,2.15941054364712,0.631706966560444,2,1,3.38977078652347,1,1,3,1,1,0.0538026494905353,0.0536247482887365,0.0637915547254781
7891,2,2,2.83486617611295,0.953774534304952,1,3,2.86278869174811,0,0,4,1,1,0.000161981079145335,0.000113863791097568,0.00910226609383705
7892,1,6,1.01071290963292,0.947948937955431,1,5,4.30668291569212,0,0,5,0,1,0.0256202635355294,0.00703651754469614,0.0933469848962423
7895,1,4,4.91721167012112,0.473023255181382,1,5,3.34605184076603,0,0,3,1,1,0.017210497520864,0.0117671232049744,0.0858705411132459
7896,2,2,2.87980545816352,0.300246807928553,1,1,4.2018576957086,0,0,3,0,1,0.352656368166208,0.181112756855307,0.324122083282399
7907,1,2,2.60054490454523,0.426365030638306,2,5,3.51463409668399,0,1,3,1,1,0.0562210492789745,0.101104508474284,0.108042443827489
7909,1,3,2.26618411467829,0.448280430468206,1,1,4.64371717721947,0,1,3,1,1,0.0735527873039246,0.0810104334830691,0.0928458192389844
7910,2,3,3.28055023826206,0.911104776778811,1,4,3.05632933705425,1,0,2,0,1,0.000545118222362362,0.000478578879474223,0.00573581741492927
7920,2,6,2.2380193443291,0.907935414941914,2,6,2.91903769286357,1,0,3,0,0,0.00628113589482382,0.00875508047913565,0.0131011944516589
7922,2,3,2.86042017871906,0.491274610138072,1,1,3.39909439269964,1,0,3,0,1,0.145591688342392,0.148838064119808,0.11076042113264
7923,2,2,2.91650048687695,0.779177488452891,1,4,2.8411289485124,0,1,2,0,1,0.000553484336705878,0.000252042981861877,0.0098481072157993
7925,2,1,2.90924062576004,0.645324129089045,1,6,4.15943199882096,1,0,1,1,1,0.00340596713067498,0.00273873297851945,0.026331558293817
7926,1,4,1.89548875524181,0.65128318610038,1,7,2.44981767811658,0,1,3,1,1,0.0653067827224731,0.112668938154178,0.081636208497227
7929,2,1,3.72738907539333,0.997289684199476,1,7,2.47418264934345,1,1,1,0,1,3.00681504086242e-05,1.11626260979047e-05,0.00556764997095937
7931,1,1,2.33235691085018,0.527049208667422,1,3,4.17197980836292,1,0,1,0,0,0.0217626665253192,0.0247826758962302,0.10793687730326
7936,2,1,3.08702924050955,0.673353803177782,3,3,3.69775580405583,0,1,1,1,1,0.000633025192655623,0.000178614298184221,0.0160384136909517
7937,1,3,3.0178747272198,0.608803398930397,1,4,3.52221901575144,0,1,3,1,1,0.00457953801378608,0.0035773940826388,0.0288655518678209
7939,1,2,3.56365871007518,0.66503695977614,2,2,2.28581895344528,1,0,2,0,1,0.0252225971780717,0.0140504175534004,0.0272218277674437
7940,2,3,1.48232127519237,0.802704416446915,1,5,2.37799850133066,0,0,2,0,1,0.212414679583162,0.122772682382639,0.0747477802086522
7948,1,3,1.97377422597324,0.0598360305422336,1,3,4.6210445090516,0,0,2,1,0,0.020602822303772,0.0200678424783576,0.269852475029727
7951,2,1,3.01001502312893,0.322575401858266,1,4,4.3566051294793,0,0,1,1,1,0.0396696112584323,0.0149569714209448,0.331726132110742
7955,1,2,2.36516814829689,0.871155124983476,1,2,3.89521906371245,0,0,2,0,1,0.000974352122284472,0.00249264654088621,0.00293123592660234
7964,2,4,3.10998426109534,0.799012479356459,1,4,3.35460943337002,1,1,3,1,1,0.00170578242978081,0.000791162251889355,0.000244835418879346
7965,1,2,2.77059336321103,0.998186829551149,2,1,2.9986394467499,1,0,3,0,1,0.00079875812298269,0.000302752740372392,0.0083508207812471
7966,1,4,1.02529956056458,0.744710092613232,1,1,2.54991854614241,0,0,3,1,1,0.178469285834581,0.157878469636441,0.121850442388199
7970,1,1,1.87961745137396,0.356737285993739,2,7,3.88757893751471,1,1,1,1,1,0.241830747574568,0.229470200009367,0.275531122571598
7974,1,4,2.318278441494,0.332825365037173,1,7,4.45149030956233,1,1,4,0,1,0.380139391869307,0.28923732674589,0.274041875265372
7977,2,3,3.03604232253121,0.525337866761167,1,4,3.17317737515167,1,0,4,1,1,0.024547059671022,0.0146022789396119,0.0857966131941173
7978,2,2,2.78585536590763,0.797908871448618,1,6,3.74946300442374,1,0,2,0,1,0.0055976839903451,0.00383189862919286,0.000358383259797792
7980,1,2,2.56923917642059,0.919187608495356,2,3,3.05475003008959,0,0,3,1,1,0.00100211927201599,0.00135585352959822,0.00453367394181197
7985,2,2,4.57532496067834,0.903016193796409,2,5,3.65006425975359,1,0,2,0,1,8.3789160271408e-05,0.000103338373367734,-0.00152449358168166
7986,1,2,2.11044854186375,0.598201458233748,2,7,3.15265932677432,0,0,2,1,1,0.252125136554241,0.142942501970665,0.136504987538678
7995,1,3,2.17739122804341,0.824927531996071,1,4,3.57035429615714,1,0,4,0,1,0.00137569195067044,0.0016287357236483,0.0108947690621635
8006,1,4,1.7156016126032,0.780459186532805,1,4,4.54246927243097,0,0,3,1,1,0.0230614137835801,0.0113988093381294,0.049535192333048
8007,2,3,3.20514691715637,0.578632708637802,1,4,2.72306609767441,0,0,3,1,1,0.0257210293784738,0.0182022629907364,0.0420129481357883
8008,2,2,2.69268875485479,0.544170739967429,3,5,4.73875224680863,0,0,4,0,1,0.00800798879936337,0.013118136755372,0.084499029597957
8015,2,4,2.0808204110921,0.848530330663272,1,2,3.0317533943928,0,0,3,1,1,0.0103459933307022,0.028028743986858,0.0175685708621691
8019,1,4,3.29930995499108,0.616690649237048,2,4,3.49874577023186,0,0,3,1,1,0.00781346997246146,0.0105993198513623,0.0306216172282513
8021,2,2,2.33381512667509,0.10937965490297,1,6,2.14193167706354,1,0,2,1,0,0.768933728337288,0.530955230369138,0.383529802869209
8028,2,2,0.842367483924166,0.960033423201208,1,6,4.08235035879137,1,1,4,1,1,0.00086471950635314,0.001411253587557,0.0819215648613688
8030,1,1,2.84267618823652,0.522720631096611,2,3,4.41686072682641,0,1,1,0,1,0.0020759932231158,0.00204837224552246,0.063238554347015
8033,2,2,1.10248016164167,0.917050700964623,2,6,2.64380662922192,0,0,3,1,1,0.0282691740430892,0.025544852954278,0.0929084959783384
8039,2,2,2.11230849456517,0.94517504606692,1,5,4.09823823181552,0,1,2,1,1,0.00670680264011025,0.000507304322658886,0.0100802342361431
8040,1,3,2.3782457797577,0.784747257935494,2,2,3.9097875380957,0,1,2,0,1,0.0161938392557204,0.00720466748264459,0.00507821439592523
8047,2,3,1.94701621994503,0.121399307426018,2,7,4.49681794529393,0,1,3,0,0,0.146877527236938,0.06319151076971,0.231431051233071
8051,2,2,0.891264880272767,0.500356039527437,3,5,4.07498793410225,1,0,2,1,1,0.333285838365555,0.643632000667917,0.274862144561215
8057,2,1,3.16039498546167,0.585234493271666,1,7,4.74726987244768,0,1,1,1,1,0.000720894007827155,0.000940455277495533,0.0365550430161429
8060,2,2,1.66074034169253,0.793541696279739,1,4,3.82834621800152,1,0,3,1,1,0.0158423378888983,0.00671190876291361,0.0688143497876029
8066,1,3,3.13596137688083,0.850590831539777,3,7,3.19458379049015,0,1,3,0,1,0.00071065837983042,0.00126928765798595,0.00198942297334602
8075,2,1,3.52780460487993,0.39195345111907,2,6,3.91213617892937,0,0,1,1,1,0.024027849198319,0.0195108220543397,0.166228045010305
8082,2,6,3.0896168400976,0.41633368259851,2,6,4.05159257871554,0,0,5,0,1,0.24400975368917,0.118540635035386,0.159230947757299
8088,1,3,3.81169737284232,0.826452941997136,2,1,4.97513644071627,0,0,4,1,1,0.000155097826791462,9.97026022847569e-05,0.00170212355023144
8090,1,2,2.48419083814522,0.337863163092582,3,4,4.57443261877402,1,1,4,0,1,0.0291921496391296,0.0170690994378468,0.173556325531911
8091,1,2,2.30386467084722,0.330531774122831,2,1,4.18450552419123,0,0,3,1,1,0.418069005012512,0.327615495182496,0.312339659534492
8093,1,3,4.33940147452371,0.386836922995226,2,4,4.7747250290722,0,1,4,1,1,-0.00466059416066855,0.000558245450687611,0.103414515157091
8094,1,2,2.17262483158417,0.272063522967452,1,5,4.96314195518905,0,1,2,1,1,0.110829144716263,0.218594758871926,0.213644137096735
8095,2,2,1.70407671034945,0.651007063219534,1,4,3.96246162939714,1,0,4,1,1,0.0126719316467643,0.00783902191600538,0.0903781113117851
8096,1,3,2.24148698233489,0.763214365134342,2,5,3.89593032042895,1,0,2,0,1,0.0760693133343011,0.0655577474338078,0.00984357806980549
8099,1,4,2.7369973705995,0.332966441818839,1,5,4.95451693432287,1,1,3,1,1,0.440759554505348,0.35735096319715,0.238303051176617
8101,1,4,0.822643744262049,0.712190858694884,1,3,3.80750574162898,1,0,3,0,1,0.325233652256429,0.413947934290909,0.127702639253239
8111,2,2,3.61328858423503,0.512309967813569,2,5,4.11341045200897,0,0,2,1,1,0.0335672169458121,0.0247288817733263,0.0717683050770079
8116,2,3,1.65853744045575,0.7863539967165,1,6,3.75759975996336,0,0,3,1,1,0.108570817741565,0.0626207390360323,0.0665508637658289
8121,3,6,1.97813723109496,0.89770294911595,1,4,4.33119388393764,0,1,5,0,1,0.000164982440765016,0.00019234033342852,0.00990913419622332
8123,2,3,2.84940617155656,0.641428150772774,1,2,2.63651856710964,0,0,3,0,1,0.0721110869199038,0.08181695301847,0.0317807620458931
8132,1,3,2.81384677002378,0.671359892262137,3,3,3.7762781368297,1,0,2,0,1,0.0712216417305171,0.0473087007812831,0.0299971977809448
8136,1,4,1.9030506001917,0.394852103874536,3,2,3.55165171246788,0,1,3,1,1,0.123868763446808,0.0314156453642447,0.160933085215329
8138,2,2,2.25283539651956,0.998874987674603,2,7,4.62720799722569,1,1,2,1,1,0.00153223657980561,0.000502483741113391,0.00646387495480391
8139,1,1,3.41475710069675,0.584105693398152,1,7,4.19524773965516,0,0,1,0,1,0.00400113414798398,0.00192302890534179,0.0489622293572026
8140,2,1,2.1683246761601,0.644889037690995,1,2,4.65765221806365,1,0,1,0,1,0.0104829110205173,0.0113269831572633,0.0430751865557478
8144,1,5,2.82590985778198,0.644082322837186,1,6,3.88546523033237,1,0,3,0,1,0.0539005126338452,0.04908744079174,0.0380166583978465
8147,2,3,1.8997497189751,0.306591274139074,1,6,4.20897721279972,1,1,2,0,0,0.680670157074928,0.606138904070947,0.290939616748467
8151,1,4,1.66532224495148,0.841861980088742,2,1,3.40727841833609,0,0,3,1,1,0.018614774569869,0.0230544437461082,0.0651922113337792
8152,2,2,1.54673442614095,0.539756802220976,2,1,2.83703453732078,1,1,2,1,1,0.0835868045687675,0.152915255750309,0.18760083295346
8155,2,2,2.24867436881422,0.543334140259691,2,5,3.91212940178584,0,0,3,1,1,0.190074980258942,0.161703648055076,0.145678560022337
8156,1,2,3.68190478358196,0.776457058823169,2,2,4.91902319887734,0,0,2,1,1,0.000285300251562148,0.000742738381764751,0.0030699268162495
8160,3,6,2.56020056496058,0.560011806961508,2,1,3.23915049578724,0,0,3,0,1,0.0760734588839114,0.0607897207046658,0.0818371170259668
8161,2,2,2.06360508875165,0.911303854207522,2,4,4.28388830156367,0,0,3,1,1,0.000684864789946005,0.000763442021257776,0.0112789490643933
8162,1,3,0.742095366791993,0.92782607692213,2,5,3.1293150443416,0,0,4,1,1,0.0156192611902952,0.0309924051843294,0.112916307511203
8169,1,4,2.57380726947873,0.683300140775517,1,5,4.73614924076659,0,0,2,1,1,0.0407766425050795,0.0340606003551877,0.0265431037831143
8175,2,2,2.07499901017882,0.737478698727792,1,7,3.76874242795095,0,0,2,1,1,0.024246655870229,0.0222045625943392,0.0160643381220889
8176,2,3,1.33256175518707,0.675808543471471,2,2,4.57416574755344,0,1,3,1,1,0.277377605438232,0.121070365001262,0.169505005290161
8178,2,1,2.75967666892788,0.239819360919215,2,5,3.00798755865109,1,1,1,1,1,0.242310222238302,0.25699121825128,0.302255648504035
8180,1,3,3.48099003858442,0.57935047135263,1,6,4.8043562966542,1,1,3,0,1,0.0112325754598714,0.0106808032383083,0.0416183315411169
8184,2,2,2.41475764219038,0.786309657367402,1,2,3.05821711231867,0,0,2,1,1,0.0148456148453988,0.00919392917152706,0.00920016345944916
8185,2,6,2.5688171837428,0.773596191471094,2,2,3.89505955037946,0,0,5,1,1,0.0139780802419409,0.00739801551564412,0.00587958572970416
8192,1,5,1.94257282006299,0.58339785595859,2,7,3.81755826116289,0,0,3,0,1,0.340989246964455,0.335166932036179,0.22297015324608
8194,1,2,2.90484252713019,0.747000557531663,2,5,2.41605082919444,1,0,3,1,1,0.0131275747698965,0.0141824770669785,0.0233787407695768
8195,2,4,2.49363951523691,0.359713096758528,1,6,3.9188689707884,0,0,3,1,1,0.641798704862595,0.578251248051513,0.349993962675982
8198,3,1,3.10283942419978,0.38161506396358,2,3,3.48326139170365,0,0,2,1,1,0.162102028727531,0.199243608704346,0.141711559734376
8202,1,2,3.6468138669932,0.590087531044045,2,6,3.73399251005055,0,0,2,0,1,0.0211523609468713,0.00869931693131143,0.0439421261559197
