"u_id","u_gender","u_age","u_weekly_utilisation","u_sub_utilisation","u_format_pref","u_genre_pref","u_rating_given","u_other_sub","u_plan","u_occupation","treat","y","tau_interlogit"
8630,"1","3",4.02728643411426,0.567368647949293,"2","5",4.61987867919492,"1","1","2",0,1,0.00929354857215436
8631,"1","4",2.57717268396683,0.731092309334052,"2","1",4.49980697395362,"0","0","3",0,1,0.0136795831263115
8632,"2","3",1.11085321705,0.280769002394489,"2","5",2.23537934820068,"0","0","2",1,0,0.0607724560641055
8633,"1","2",3.81981608514946,0.686758024738535,"1","1",2.57058180152723,"1","0","2",1,1,0.00159867285278881
8634,"2","4",1.48169854509381,0.821612006838902,"1","4",3.22629836469386,"0","0","3",1,1,0.0241975035925692
8635,"1","3",1.44375972155042,0.697565709460708,"2","5",1.81324161784616,"0","1","3",1,1,0.177552773921677
8636,"2","5",1.31765169378008,0.906453255314409,"1","2",3.807724535912,"1","0","3",0,1,0.0707147183319191
8637,"2","4",2.15321268536359,0.902975834604525,"3","3",4.95122330221459,"0","1","3",1,1,0.000151645747700435
8638,"1","4",2.32866723077432,0.759010760465329,"3","7",4.58328255671584,"1","1","4",0,1,0.00520370196871534
8639,"2","2",2.48741643789967,0.4310319949002,"1","5",3.16867386056162,"1","0","3",1,1,0.366134730887206
8640,"1","3",2.86145349097877,0.474597343946626,"1","2",3.01908861315518,"0","0","4",0,1,0.0922440400796612
8641,"1","2",2.76546586203216,0.915993714534743,"1","3",4.97237178869742,"0","1","2",0,1,0.0000718802004834318
8642,"1","2",2.93601926796474,0.861731392766774,"2","3",3.55720439510223,"0","0","2",0,1,0.00141990411399617
8643,"2","3",1.12460898387202,0.458240780248718,"1","7",3.03087552713314,"0","0","3",0,0,0.497891836160499
8644,"2","2",0.313509796581946,0.785242449126175,"1","4",3.8191648075768,"0","0","2",1,1,0.0553150117120009
8645,"1","6",3.41729223715772,0.917465342194633,"2","7",4.66002525566329,"0","1","5",0,1,0.000194093525844208
8646,"1","6",2.23103802479102,0.950965983237812,"1","4",4.87216750245096,"1","0","5",0,1,0.000572233404322997
8647,"1","3",3.40806022794598,0.971528932886871,"3","6",4.14360560488097,"0","0","3",0,1,0.000665171299765732
8648,"1","6",2.59679490650218,0.805169625355651,"2","3",4.36786365877132,"1","0","5",0,1,0.00837000063626347
8649,"3","1",4.26483900620346,0.702251455891115,"2","5",4.42488577744083,"0","0","1",1,1,0.000259921554965126
8650,"2","4",0.144724437426734,0.787118226389208,"1","7",2.68774778405687,"0","0","3",1,1,0.52082966441399
8651,"1","1",2.47771780780106,0.745418165711189,"3","7",4.04437359623385,"1","1","1",1,1,0.0015876305145045
8652,"1","4",2.7495364149645,0.764427862806385,"1","2",3.15158974307535,"0","1","3",0,1,0.00753244024507338
8653,"1","3",1.8755138232818,0.910967126247184,"1","1",4.97829178774448,"0","1","3",1,1,0.00113264812791203
8654,"2","3",2.61568216725775,0.698340504467283,"1","2",4.07440660269895,"0","0","2",1,1,0.0382152700555038
8655,"2","3",3.58231436523867,0.955413209345837,"2","2",4.29049905660272,"0","0","3",1,1,0.000894973604383287
8656,"2","4",2.91495947890598,0.820449325418617,"2","1",4.07515513514656,"0","0","3",0,1,0.00393194651943818
8657,"1","2",2.4597067102472,0.61549303842412,"1","7",3.0807083542045,"0","0","3",0,1,0.0538970295021531
8658,"1","2",1.13169390799686,0.849751587868523,"1","6",4.92442637332306,"0","0","3",1,1,0.0218113121745716
8659,"2","1",3.12923262730188,0.714139823718192,"2","5",3.64278266439846,"0","1","1",1,1,0.000739889459632659
8660,"1","5",2.86613508584867,0.478262944155258,"1","3",3.23924822530506,"0","1","4",0,1,-0.00494382307555696
8661,"2","3",3.72841966786962,0.234068204351931,"2","5",3.74284637199434,"1","0","4",1,1,0.364093310459643
8662,"1","3",1.46290685405444,0.476947103399372,"1","1",4.88783382951315,"1","1","2",0,0,0.241531348248809
8663,"1","2",3.50810653687899,0.605047580236709,"3","1",3.25155998941305,"0","0","3",0,1,0.00470486620911958
8664,"1","5",1.92595246551547,0.704201181114759,"2","6",3.02207048011364,"0","0","4",1,1,0.0622779129646572
8665,"1","2",2.56466480712747,0.928154972380703,"3","5",2.91206992134168,"1","1","2",0,1,0.00105981278529466
8666,"3","2",2.70215845332092,0.826633355293938,"2","3",3.07289620150007,"0","0","4",1,1,0.00137456234032685
8667,"2","2",3.15171090688474,0.352547618238877,"1","6",1.57500175956039,"0","1","4",0,1,0.0538140101215895
8668,"2","1",3.01751420751665,0.547793400657293,"2","1",3.18660676258886,"1","1","1",0,1,0.00342620774830027
8669,"1","1",2.13881132121964,0.734569687011717,"1","7",4.08712553404262,"0","0","1",1,1,0.00393390317039599
8670,"2","5",2.69540468081118,0.956520624550899,"1","3",3.9701503621588,"0","0","3",0,1,0.00174360877500335
8671,"1","2",3.2554185713594,0.946016843483898,"2","3",3.30320132678105,"1","0","2",1,1,0.000665702976989646
8672,"1","3",3.98978036587385,0.328875352951939,"1","1",4.6447886167627,"0","1","3",0,1,0.0193237407650044
8673,"1","6",1.81148255210486,0.910067572065513,"2","4",4.41784347260483,"0","1","5",0,1,0.000777795650857671
8674,"2","2",2.16664465082214,0.337509214119968,"2","7",3.24501309237161,"1","0","4",1,1,0.509875517617997
8675,"2","3",3.25241144454598,0.811729883185255,"2","5",4.4727560640058,"0","1","3",0,1,0.00192428529080302
8676,"1","5",3.93947158253572,0.310806806587837,"1","3",4.23367236534988,"0","1","3",0,1,-0.0158198489907619
8677,"1","2",3.60677026946939,0.574739551383995,"2","1",3.79822356470165,"0","0","4",0,1,0.00152677563234749
8678,"1","4",2.50036320812271,0.544208748413665,"2","7",4.93649580723461,"0","0","3",1,1,0.214299673964972
8679,"2","3",2.06048860993632,0.193291971427935,"1","7",3.89226666310739,"0","0","3",0,0,0.24190656511635
8680,"2","3",2.33282848765884,0.419948718341346,"1","2",4.61037775452157,"0","0","2",1,1,0.365299563888798
8681,"3","2",3.38844579723507,0.624147183749011,"3","5",3.79521322942215,"1","0","4",1,1,0.00478588137192382
8682,"2","4",2.90023808060085,0.338036148872143,"1","4",3.99950936470769,"0","0","3",0,0,0.247058647656258
8683,"1","4",1.60596902489912,0.715082134292146,"1","3",3.38854110776456,"1","0","3",1,1,0.188378548595142
8684,"1","1",4.23726936748159,0.686136947278469,"1","3",2.56944055981952,"1","0","1",0,1,0.000423768041406758
8685,"1","3",3.43506605118387,0.716758874191286,"1","4",3.973826260239,"0","1","3",0,1,0.000746869224145796
8686,"1","3",2.25827611877542,0.91182723129469,"1","4",4.29957737224746,"1","0","2",1,1,0.00199019318235971
8687,"1","5",3.36475002932947,0.366348229127037,"1","1",4.70400793561705,"0","0","3",1,1,0.102606062560243
8688,"1","3",1.25571334225335,0.933907903998964,"2","7",4.09086086710377,"0","0","2",0,1,0.0328824973411747
8689,"2","5",3.51343571492677,0.516404200727661,"1","5",3.77079561456868,"1","0","4",1,1,0.0289406656213566
8690,"1","2",2.94755280879676,0.426386842574144,"1","2",4.31637085882965,"0","0","2",1,1,0.105277113045236
8691,"1","5",2.23689205615948,0.599049337286587,"2","3",3.6493824903138,"0","0","2",1,0,0.117802080130629
8692,"2","3",2.29550157650903,0.859099233980251,"1","3",4.41393460084402,"0","0","2",1,1,0.00630167943262339
8693,"1","5",1.68500945332881,0.785838820474069,"2","5",4.04633483471713,"1","0","3",1,1,0.132705642823638
8694,"1","3",3.08357886047178,0.45021398285428,"2","1",4.48495499635123,"1","1","2",0,1,0.0557331910366895
8695,"1","3",3.10742167350926,0.401768062919527,"1","3",3.95380429014515,"0","0","2",1,1,0.138380248867061
8696,"1","3",1.66724204878962,0.691464653125179,"3","6",4.16096665539194,"0","0","3",1,1,0.175144965648385
8697,"2","2",0.771129026689359,0.908936179281453,"2","3",4.24132629378682,"0","1","4",0,1,0.00162028442715068
8698,"1","4",2.57665432827242,0.871011743771499,"1","1",4.35774988338341,"0","0","3",1,1,0.00206433797045913
8699,"1","2",2.44829240375548,0.860432044710121,"2","2",3.42832143637294,"0","1","3",1,1,0.00208811566377698
8700,"2","5",1.70026237284619,0.644250660358168,"1","1",3.23716261578413,"1","0","3",0,1,0.190868537346249
8701,"2","1",3.09506384404318,0.738337840332279,"2","1",3.65822390806165,"0","0","1",0,1,0.00055900455251956
8702,"1","3",2.3350721887493,0.598159663162119,"2","6",2.19364682404574,"0","1","2",0,1,0.130009553597093
8703,"3","2",1.51822322589789,0.670255297251952,"1","1",4.02515770849229,"0","0","4",0,1,0.0107491977311431
8704,"2","4",2.13479057525224,0.769665745890007,"2","7",4.38562774843023,"0","0","3",0,1,0.0585412350437859
8705,"2","6",4.4457710959175,0.598150856394045,"2","2",4.57241488807053,"1","1","3",0,1,0.00770155161341002
8706,"1","3",1.54229293960342,0.619554824600893,"2","5",1.54566393989209,"0","0","2",1,1,0.459993246056289
8707,"2","4",2.24944718770285,0.571691963259321,"2","5",4.51961782769033,"0","0","4",1,1,0.0879755142348941
8708,"2","2",1.88879554093814,0.565574753963118,"2","7",4.21722173376023,"1","1","4",1,1,0.0436288289670507
8709,"1","1",2.09943929323718,0.504156050517291,"1","6",4.14129396426864,"0","0","1",1,1,0.0482976783500073
8710,"2","3",2.81421309379407,0.737719327554863,"3","2",4.3148808525981,"0","0","2",0,1,0.0192538741270677
8711,"1","3",1.55055434519273,0.782500637204992,"2","5",4.55503150972372,"0","0","4",0,0,0.0242937576936973
8712,"1","1",2.9659251503429,0.63345149946386,"2","6",3.06804822969825,"0","1","1",1,1,0.00277062829451591
8713,"2","1",2.07927612368924,0.799688005763467,"2","5",4.79832780166084,"1","0","1",1,1,0.00394314255807038
8714,"1","2",2.95773110464803,0.488684635937871,"1","3",4.53529279106323,"0","0","3",0,1,0.0364256345615857
8715,"2","4",1.63272278613922,0.869406990528938,"3","2",3.82007482283623,"1","0","3",1,1,0.0781511208449055
8716,"1","4",1.68254100026039,0.588699027927381,"2","6",4.64648931867058,"0","1","3",1,1,0.203840100466307
8717,"2","5",2.47230693225705,0.479041063891594,"2","7",4.57473799390647,"1","0","3",0,1,0.513790218394887
8718,"1","6",3.48984409706047,0.689759033504463,"1","6",3.99729820736271,"0","0","5",1,1,0.00447011465166114
8719,"2","3",2.84583513274083,0.448363326841211,"2","5",4.61444097015951,"1","0","4",1,1,0.157608755263403
8720,"1","3",3.40391295437926,0.58961079089599,"1","5",4.96541272001949,"0","0","3",0,1,0.0214787991553648
8721,"1","3",2.62602326460923,0.813002401249331,"2","1",4.13254950515778,"0","1","3",0,1,0.00195375446184387
8722,"2","5",3.5276156067963,0.906938627882279,"1","3",3.91760888849097,"0","0","3",0,1,0.000785225300068193
8723,"3","3",4.17568191399515,0.388961444945205,"1","7",3.01056578795827,"1","1","4",1,1,0.0193355584640892
8724,"1","3",2.06947073598622,0.828968902890929,"2","7",4.01307585145337,"0","0","4",1,1,0.00844545660965934
8725,"1","4",2.25979738680151,0.850371874967528,"2","4",2.88915996504937,"0","0","3",0,1,0.00802584978443888
8726,"2","2",1.59268230032135,0.547502268468927,"1","6",2.02041722902801,"1","0","3",0,0,0.520805922160305
8727,"2","4",2.56967305436343,0.702495703252373,"2","4",4.66606419114526,"0","1","3",0,1,0.00542986671683787
8728,"1","2",1.57784825662642,0.331733124422094,"1","5",4.37438301609559,"1","0","4",0,0,0.50266744696808
8729,"2","4",2.8447230945372,0.826936789012235,"1","4",4.10474571806969,"0","1","3",1,1,0.000729201333291019
8730,"1","2",2.42623355263142,0.665544412505504,"2","1",3.14132362813252,"0","0","3",1,1,0.0183649480443606
8731,"2","4",0.888145023264219,0.686417176013339,"1","1",3.95522442877085,"0","1","3",1,1,0.0938242201194086
8732,"1","2",1.3944007958444,0.805051570765928,"2","6",2.8892681057452,"1","0","4",0,1,0.0262005741525311
8733,"1","3",2.49217166190868,0.16095267651218,"1","4",3.80723539749674,"0","0","4",1,1,0.389981484101781
8734,"2","5",2.48823462386413,0.790430045981979,"1","1",4.84676940039139,"0","1","3",1,1,0.00197905030946144
8735,"1","2",2.75043003815081,0.777247854043154,"1","5",2.13711271814303,"0","0","2",0,1,0.00686465095334632
8736,"2","2",2.3347849424563,0.662638984288665,"1","2",4.0472640719113,"1","1","4",1,1,0.00618720508210058
8737,"1","4",1.89343608681528,0.608899924939548,"1","3",4.29111536188252,"0","1","3",1,0,0.0259249774581745
8738,"1","3",2.90745890031093,0.219769346279168,"1","1",3.68646996368989,"0","0","3",0,1,0.468616338487504
8739,"1","2",2.39581926035604,0.250908301045526,"2","1",3.62147721675246,"0","0","2",0,1,0.414391076467258
8740,"1","3",1.16633693171785,0.518611243922173,"2","2",2.5055429776385,"0","1","2",0,0,0.129625458330763
8741,"1","6",1.49630546235851,0.528781952000276,"2","2",4.80499028463558,"0","0","5",0,0,0.342332395421566
8742,"1","2",2.03375862589206,0.0525247794264166,"1","4",4.01075833201425,"0","0","2",1,0,0.268746170258002
8743,"2","1",2.42593135356787,0.993947356678145,"1","2",3.28229908875953,"1","0","1",1,1,0.000380804997954898
8744,"1","3",2.1578048639916,0.661732956550136,"2","3",4.48408787507639,"0","0","4",1,1,0.022641316719237
8745,"1","4",1.76342981696841,0.334057620082056,"3","7",3.0423064920212,"0","1","3",1,0,0.0893340797089571
8746,"1","3",1.15620345713559,0.534238199595456,"1","2",2.50620172419709,"0","1","2",0,0,0.176229717559937
8747,"1","3",1.84380026776074,0.535236714925362,"2","4",3.86095631648339,"0","0","2",1,1,0.198354798964174
8748,"2","2",2.65078804346297,0.545050661533975,"2","6",4.51339278063901,"0","0","2",0,0,0.0819674771010526
8749,"1","3",2.60033318336602,0.546927446010628,"1","1",4.24988296232569,"0","1","3",1,1,0.0208104774496176
8750,"1","2",3.45539474608484,0.685637274470761,"1","4",2.6889789983766,"0","0","2",0,1,0.00139596072279757
8751,"1","2",1.28679011426204,0.657023753067086,"2","6",4.49913439063609,"0","0","3",1,1,0.194191616416856
8752,"3","3",1.7154886119909,0.374780503345985,"2","6",2.90136260646414,"0","0","2",1,0,0.642724516411039
8753,"2","3",3.19808210098316,0.662486621529188,"2","3",3.87108767132624,"1","0","2",0,1,0.0367557817019386
8754,"1","6",2.53644266202489,0.356965689085146,"2","7",3.35988752489999,"1","0","5",0,1,0.617554777712449
8755,"1","2",2.18536274508072,0.55723515562944,"3","7",3.36308483237966,"0","0","4",1,1,0.043377855394774
8756,"1","6",1.19227977931281,0.69367842238823,"1","6",4.24519390709026,"1","1","3",0,0,0.220925275424992
8757,"1","3",0.75959358651275,0.35335059828204,"3","5",4.22878653455926,"0","1","3",0,0,0.0345319354330161
8758,"2","3",0.965889204307335,0.751710188189375,"1","4",3.68999938074835,"1","1","3",1,1,0.0526591431327861
8759,"3","2",2.04531311809593,0.406976580869014,"1","4",3.99002092724623,"0","0","2",0,1,0.168402146234711
8760,"2","3",2.12844258734931,0.417996452979427,"2","6",4.88182400382192,"0","1","3",1,0,0.362116703678161
8761,"1","2",3.06079921114465,0.535310572681103,"1","4",2.34702871572234,"0","0","2",1,1,0.0145912082097012
8762,"2","3",2.22473020892868,0.763081113763719,"2","7",3.64214740749057,"0","1","2",1,1,0.0205169396904935
8763,"2","3",3.20410482565876,0.740442644511072,"3","1",2.50665240850436,"1","0","4",1,1,0.00275298079747488
8764,"2","2",2.98128984526719,0.518396670248171,"2","2",2.26333381034636,"0","1","4",0,1,0.0124214283645478
8765,"1","3",2.85610666851157,0.894377958783349,"2","1",4.3045546634275,"0","0","3",1,1,0.00145449882219517
8766,"1","3",1.5957441055371,0.365751215067675,"3","2",3.67161474034842,"0","0","2",1,1,0.081639118632328
8767,"1","1",1.35980957244687,0.764098031858927,"2","1",4.87401761038534,"0","0","1",1,1,0.00423064464494871
8768,"1","6",2.64056333872974,0.802760720183347,"1","1",4.60677700787222,"0","0","3",1,1,0.0043383141526524
8769,"1","3",2.81840140189983,0.840815808533503,"1","1",2.66859772051064,"0","1","4",0,1,0.000281630287941037
8770,"1","3",2.45379595749448,0.72423873151051,"2","5",4.59818967679955,"0","0","3",1,1,0.0400983322996955
8771,"2","3",2.49614729869932,0.168081369678264,"1","5",4.69281438769193,"0","0","3",1,1,0.325510013040278
8772,"2","3",2.0137228407496,0.545292433529481,"2","1",4.56236989043044,"1","1","2",1,1,0.114310237879359
8773,"2","2",3.21154587057454,0.293113286444501,"1","6",3.91575687109539,"0","0","2",1,1,0.283640893191388
8774,"1","2",1.96919451905385,0.348336142842447,"1","6",3.30972693775883,"0","1","4",1,1,0.15192276276276
8775,"1","3",2.15524480801225,0.818890863201347,"2","5",4.81670147095513,"0","1","4",1,1,0.00198657498145238
8776,"1","2",3.88325657101507,0.851505198623873,"2","7",4.82386872313255,"0","0","3",1,1,0.000403548748251992
8777,"1","3",3.78329543167846,0.618428464201261,"2","3",3.91493432760643,"0","0","2",1,1,0.010931921812172
8778,"1","5",1.59164811461537,0.841787308551077,"2","2",3.15633559312841,"0","0","3",1,1,0.092535074699695
8779,"2","2",2.74348990349235,0.808590854492502,"1","1",3.22580545717658,"0","0","2",0,1,0.00147442541711862
8780,"1","3",2.88174663791427,0.805621905674826,"2","6",3.89289145518169,"1","0","3",0,1,0.0176770735694957
8781,"1","2",1.63643403893135,0.47588581159525,"2","5",3.58143941628048,"0","0","3",1,1,0.434512678532568
8782,"3","1",2.0151690671297,0.808199118881429,"2","5",3.71585451576004,"0","0","1",0,1,0.0038918252121477
8783,"1","1",1.76544946115463,0.538809232848547,"2","1",3.66422468839277,"1","0","1",0,1,0.0508565254811622
8784,"2","3",0.713658941059241,0.687511991235629,"1","3",2.95386615650358,"1","0","3",0,0,0.534315035462819
8785,"1","2",2.32290676348648,0.825209165811869,"1","6",3.29043707362653,"0","1","2",1,1,0.00241423089485426
8786,"2","3",3.11778599381898,0.394481108140497,"1","7",3.61847825344489,"1","0","2",1,1,0.401691710046352
8787,"1","2",2.76814611814369,0.920288602209469,"1","1",4.91411705960646,"0","1","3",1,1,0.0000924692287807005
8788,"2","3",2.54527069928877,0.911233068216393,"2","3",2.68915711372058,"0","1","2",1,1,0.00160813629643408
8789,"2","3",3.01953949713259,0.469220653600583,"2","1",4.52808283421374,"0","0","3",1,1,0.0999895132037777
8790,"1","2",4.30462153886067,0.999561282848202,"1","4",4.3197934955209,"0","1","4",0,1,0.000000750809796334906
8791,"2","4",1.76689028861654,0.443510165368007,"2","2",4.46707359393972,"0","1","3",0,0,0.184633758704081
8792,"2","2",2.21538079392808,0.712427688030179,"1","4",4.49094097338284,"0","0","3",0,1,0.00548647756778542
8793,"2","3",2.9827246502627,0.455125725462648,"3","3",3.01831180583206,"1","1","2",1,1,0.101871603677535
8794,"1","4",3.42840545505047,0.800450093833376,"1","2",4.58093528611221,"1","1","2",1,1,0.00183751760303574
8795,"2","1",3.47273937856835,0.99022643935503,"3","6",4.28526719746304,"0","1","1",0,1,0.0000160443070769123
8796,"1","3",2.61698465129792,0.953667175714128,"2","2",3.32770437061023,"1","1","4",1,1,0.000810416047757889
8797,"2","3",3.04249019186908,0.656475071119398,"2","2",4.69782230462427,"1","0","3",0,0,0.0669719582607616
8798,"1","4",2.35634729943779,0.704491337205515,"1","5",3.46840568586676,"0","0","3",0,1,0.0586118791057652
8799,"1","3",1.44517266007601,0.697051468497385,"2","4",4.69778394320382,"0","0","3",1,1,0.0715558404779266
8800,"1","2",2.27734792768715,0.768326202036297,"1","6",3.99487974195686,"1","0","3",1,1,0.0163651429821906
8801,"2","3",0.827136971588062,0.703679264510068,"2","2",3.79425903883964,"0","0","2",0,0,0.40216842146388
8802,"1","3",3.23113938407186,0.560004322619562,"1","5",3.84376496586147,"1","0","2",1,1,0.0712595798767338
8803,"1","4",2.27088871145572,0.672693719696793,"1","7",3.66958128820731,"0","0","3",1,1,0.0922863321900464
8804,"1","3",0.951317550086216,0.627331722588406,"3","4",4.07931060157888,"0","0","3",0,0,0.230087756512098
8805,"2","3",4.03315223218741,0.387502853615206,"2","2",4.486507388239,"0","0","3",1,1,0.140930305230569
8806,"2","1",2.64632005301206,0.54241015405016,"2","2",2.34312470185296,"0","0","2",0,1,0.117882362222857
8807,"1","3",0.954759803616064,0.61504160476426,"2","7",3.28006168224836,"1","1","3",1,1,0.519128588085156
8808,"1","3",1.79987012339368,0.599976611355233,"2","1",3.9148030867176,"0","0","3",1,1,0.171449839995711
8809,"2","1",1.77597105944918,0.873548756388523,"2","7",2.71612996561634,"0","1","1",1,1,0.00171729867578285
8810,"2","1",3.77393618906593,0.333084395591297,"1","2",4.84047811458952,"0","0","1",0,1,0.0223195941547182
8811,"1","6",2.22111646526381,0.772758514710594,"1","1",2.99834534945415,"1","0","3",0,1,0.0283006427632159
8812,"3","4",3.66311220057366,0.790110748357485,"1","2",3.19113001229067,"0","0","3",1,1,0.00491553160248615
8813,"1","2",1.7546004463137,0.786359922518454,"3","6",3.96363642555012,"1","0","3",0,0,0.040361131671139
8814,"1","2",3.29882057518827,0.77552414240292,"2","5",2.02824484891873,"0","0","4",0,1,0.00136919748322073
8815,"2","2",1.71981212944472,0.933022629237254,"3","1",3.07561772046062,"0","0","3",0,1,0.00301257541389133
8816,"2","2",3.02257393198588,0.635871946823666,"1","7",3.5289930066149,"1","1","2",1,1,0.0093927053268843
8817,"1","2",1.20246454660468,0.565020512857787,"1","1",3.39884389523082,"0","0","2",1,1,0.163427094910424
8818,"1","4",3.14771329419802,0.516986809225331,"2","5",4.23847788178212,"0","0","4",0,1,0.0384783594433156
8819,"1","2",2.38500275457625,0.618124081014572,"1","6",4.31247443745395,"0","0","2",0,1,0.0370478828682216
8820,"2","3",3.17793833609622,0.623235447940178,"2","1",4.31168549437416,"1","0","3",1,1,0.0259037453128735
8821,"2","2",3.01023939908966,0.697130017942069,"2","3",4.0107950491751,"0","0","2",0,1,0.00710466751493588
8822,"2","1",2.84541803957724,0.615194088030606,"1","4",3.91882482270042,"0","0","1",0,1,0.00139796434153028
8823,"1","2",2.19742442823439,0.712750899826466,"2","5",4.08731308008094,"0","0","2",1,1,0.0268686732934373
8824,"1","2",2.97802686797347,0.61604658500785,"1","2",4.91383961845077,"0","0","4",0,1,0.00388318101909813
8825,"1","3",2.15003876837147,0.387356698938025,"1","3",4.52256964731128,"0","0","2",0,0,0.231539680265813
8826,"1","2",3.21461241616443,0.588039545963412,"2","7",4.80446211951366,"0","1","3",1,1,0.00692552242612299
8827,"2","3",3.0144980346582,0.758010528261981,"2","7",4.48209865211577,"0","1","3",0,1,0.00549529012680716
8828,"1","3",2.06059188479962,0.713850988701062,"1","6",4.4895287752503,"0","1","2",0,1,0.0213347481475968
8829,"1","3",2.59858426127998,0.825403182912637,"2","6",2.88109388479635,"0","0","4",1,1,0.00560733594706475
8830,"2","3",3.28265757908224,0.861729584344308,"1","1",4.00077260412572,"0","0","2",0,1,0.000722247409179588
8831,"2","3",2.96400292368825,0.973725790619002,"1","2",4.59601888355961,"1","0","3",1,1,0.00174992444315847
8832,"2","2",2.1517847495595,0.463789571827051,"1","3",3.66810123611386,"0","1","2",1,1,0.0201954813025105
8833,"2","2",3.29550584148402,0.706655184194724,"1","7",2.78334697248248,"0","1","2",1,1,0.00219245533501877
8834,"3","2",3.16589091449789,0.964463513527615,"1","6",4.06375343615357,"1","0","4",0,1,0.000130244814987468
8835,"2","2",1.75309855967963,0.474992213532747,"1","2",4.13931838991536,"0","0","2",1,1,0.310978450413296
8836,"1","3",1.06696207576648,0.873864914898937,"1","3",2.20341948424388,"1","0","2",1,1,0.10591787442666
8837,"1","4",2.70784494474078,0.759914665247188,"1","5",4.39631487076307,"1","0","3",1,1,0.0213475679489876
8838,"1","5",1.86802354015082,0.734751210626832,"1","2",3.66810188940498,"0","1","4",1,1,0.00672783120650167
8839,"1","3",1.65354164323844,0.916358358423475,"2","7",4.57691788315079,"0","1","2",0,1,0.00656525445662393
8840,"1","6",2.82014057200563,0.667027831126631,"1","5",2.87210307721924,"0","0","5",1,1,0.0211758332180035
8841,"1","4",2.59072261599831,0.584310686561355,"1","7",4.95328252548974,"0","1","3",1,1,0.0348693049844259
8842,"1","3",2.2329550180816,0.397739341999832,"3","2",3.78480437065016,"0","0","2",0,0,0.188684547660062
8843,"1","4",2.30680401816783,0.561448158381099,"1","4",4.39936463904908,"0","0","3",0,1,0.0612073298437756
8844,"2","3",3.20097533468121,0.932214143831057,"2","3",4.08626309842315,"0","0","3",1,1,0.00136566546715033
8845,"2","2",2.78775926979479,0.552306745942458,"2","6",4.47714164874457,"1","1","2",1,1,0.0388114230875143
8846,"3","3",2.43213247766781,0.0558806030111609,"1","3",4.83924947360643,"0","1","3",1,0,0.0616446003752638
8847,"3","5",3.87618073068886,0.967769310183245,"2","3",3.65544116694113,"1","1","3",1,1,0.000266718227414642
8848,"1","3",2.11158387607367,0.94724312298722,"1","3",3.20495379766408,"1","1","2",1,1,0.00269315133876347
8849,"1","3",2.74551508909832,0.427904190842959,"1","2",4.03446169452934,"0","1","2",1,1,0.0803962424958166
8850,"1","4",2.5072844463414,0.29401414846743,"1","1",3.80724654076388,"0","0","4",0,1,0.236980881480966
8851,"2","2",1.53966865678981,0.84980363877317,"2","3",4.28205524280103,"0","0","4",0,1,0.00410878736127973
8852,"1","3",1.35183930182863,0.853799022624742,"2","5",3.64555348691854,"0","0","3",0,1,0.0766364782161941
8853,"2","2",2.08870515430427,0.379244064183602,"1","7",3.22358023767125,"0","1","2",0,0,0.231165637457322
8854,"2","3",3.38401123861764,0.920055219057484,"2","4",3.6533924700197,"1","1","2",0,1,0.000255998282521208
8855,"1","2",1.88314138392857,0.299572909548158,"3","3",4.08530771975279,"1","1","2",1,0,0.0863285061361508
8856,"1","3",3.25712655183699,0.65416444961653,"1","5",3.37769930460399,"0","1","4",0,1,0.00202987232895036
8857,"2","3",3.09131000458638,0.815144946289814,"1","7",4.16693741797722,"1","0","3",0,1,0.0073413151332804
8858,"2","2",3.64034703429599,0.697783822661429,"2","3",4.83549916415369,"0","0","4",0,1,0.000573836144246442
8859,"2","5",4.34098184724572,0.697674870822312,"1","4",4.24803420098713,"1","1","3",1,1,0.000411139216939471
8860,"1","3",3.44738567218286,0.922143034555471,"2","7",3.10151802247081,"1","1","3",0,1,0.00105683021971925
8861,"2","3",3.30243476734238,0.663921531041125,"1","3",4.33990038271426,"1","0","4",0,0,0.0051139239552952
8862,"1","3",1.59175838882346,0.467328396944431,"1","3",2.65981171708847,"0","1","3",0,0,0.0805593200146965
8863,"1","3",2.23178671327482,0.667651501031929,"3","1",4.89463420951907,"1","0","3",1,1,0.0447102539552466
8864,"1","3",2.51464690055897,0.332451282361804,"2","3",4.06666629547441,"0","0","3",0,0,0.230705446877845
8865,"1","2",1.69273718475925,0.836945476574953,"2","5",4.83859605124818,"0","0","4",1,1,0.00377019554629543
8866,"2","3",1.19713873644193,0.635353312548984,"2","5",3.97529311755068,"1","1","4",1,1,0.145447247979512
8867,"1","2",2.55977512680087,0.70275746065779,"1","5",4.22093028443272,"1","0","2",1,1,0.0159678494190078
8868,"1","3",2.96187040325651,0.746388933603005,"1","2",3.31693350690515,"0","0","2",1,1,0.0152321394862028
8869,"2","3",2.57179733726032,0.96708373660825,"1","3",4.02984723852775,"0","1","4",1,1,0.000111276287151907
8870,"1","2",2.64736168288942,0.608057046414026,"1","3",4.41845453862549,"0","1","2",0,1,0.00102192584757066
8871,"1","2",4.00152147454261,0.589213700594159,"2","6",3.73248123474554,"0","1","3",1,1,0.00310954859788959
8872,"1","5",2.73119209651474,0.137364622548491,"2","5",4.34533334978853,"0","1","3",1,1,0.0700281759696222
8873,"2","2",2.02762143775255,0.651305487111005,"1","1",3.49311661076139,"0","1","3",0,1,0.00969975945788948
8874,"2","4",1.72644196278994,0.170850905232841,"2","1",4.70196837673133,"0","0","3",1,1,0.202419683223746
